user_id,timestamp,channel,campaign_id,impressions,clicks,conversions,cost,revenue,session_duration,bounce_rate
user_25151,2025-06-14 15:50:15.854414,Paid Search,Spring Fling,3652,174,10,129.68,1980.11,220,0.17
user_61407,2025-04-18 22:50:15.854419,Email,None,1021,214,33,252.1,738.6,250,0.22
user_76690,2026-01-17 08:50:15.854424,Paid Search,None,3846,436,40,246.46,732.3,228,0.51
user_14499,2025-11-02 21:50:15.854428,Organic Search,Fall Cleanup,3758,174,18,0.0,1655.43,373,0.81
user_16295,2025-07-07 03:50:15.854433,Email,Winter Sale,3882,497,1,400.08,623.86,203,0.6
user_69040,2026-01-22 00:50:15.854438,Social Media,Winter Sale,4095,222,47,116.14,467.57,246,0.27
user_22183,2025-10-05 08:50:15.854443,Organic Search,Fall Cleanup,4556,422,19,0.0,846.42,235,0.34
user_39299,2025-06-22 10:50:15.854447,Paid Search,Winter Sale,4377,263,40,397.76,1401.28,402,0.88
user_22874,2025-08-17 22:50:15.854452,Social Media,Summer Promo,1574,166,30,173.23,86.49,203,0.14
user_42711,2025-07-02 00:50:15.854458,Referral,None,4758,186,3,0.0,747.83,107,0.9
user_15539,2025-12-17 16:50:15.854462,Social Media,Summer Promo,4509,84,28,146.97,692.49,352,0.82
user_63351,2026-01-29 08:50:15.854467,Paid Search,Summer Promo,2168,444,29,172.99,489.64,583,0.64
user_71267,2026-03-06 14:50:15.854472,Social Media,Summer Promo,3867,187,12,282.9,1308.57,413,0.85
user_58354,2025-06-21 17:50:15.854477,Paid Search,Fall Cleanup,2952,293,14,32.72,579.98,466,0.22
user_12557,2025-06-26 07:50:15.854481,Organic Search,Summer Promo,502,339,19,0.0,1213.46,228,0.85
user_48360,2025-05-19 09:50:15.854486,Email,Spring Fling,1247,142,33,58.35,1008.67,36,0.27
user_92018,2025-08-21 21:50:15.854491,Referral,Winter Sale,712,134,27,0.0,434.38,292,0.54
user_12200,2025-11-08 08:50:15.854496,Email,Fall Cleanup,1976,321,19,63.55,533.13,554,0.49
user_78497,2025-04-12 00:50:15.854501,Email,Spring Fling,1713,329,49,135.77,341.2,49,0.51
user_56975,2025-07-01 14:50:15.854505,Email,Spring Fling,3117,136,24,420.46,113.26,283,0.31
user_31357,2026-02-28 00:50:15.854510,Paid Search,None,4888,386,26,311.44,1238.38,209,0.72
user_87505,2025-05-19 15:50:15.854515,Paid Search,None,1834,354,29,121.39,1345.58,382,0.69
user_12869,2025-08-25 09:50:15.854519,Referral,Spring Fling,3648,234,40,0.0,332.0,244,0.86
user_71135,2026-03-11 17:50:15.854524,Paid Search,None,3019,26,19,402.35,1230.78,387,0.51
user_60108,2025-05-09 06:50:15.854529,Paid Search,Winter Sale,2250,490,0,379.29,1964.17,597,0.54
user_48467,2026-02-24 07:50:15.854533,Paid Search,Winter Sale,2480,482,34,425.34,148.8,249,0.82
user_33328,2025-12-07 22:50:15.854538,Paid Search,None,1910,362,48,313.63,980.74,581,0.84
user_96831,2025-05-02 17:50:15.854543,Organic Search,Summer Promo,3301,320,42,0.0,1466.08,366,0.62
user_13987,2026-03-25 09:50:15.854547,Referral,Spring Fling,852,255,23,0.0,92.02,348,0.76
user_68871,2026-02-11 19:50:15.854552,Paid Search,Winter Sale,2572,146,24,119.64,1556.55,495,0.5
user_32399,2026-03-28 17:50:15.854557,Referral,None,1441,484,39,0.0,1959.02,183,0.41
user_56214,2025-04-25 02:50:15.854562,Social Media,None,604,226,11,445.85,176.98,380,0.79
user_96416,2025-10-19 15:50:15.854567,Organic Search,Winter Sale,3582,205,10,0.0,1644.46,91,0.72
user_80271,2025-05-14 01:50:15.854571,Paid Search,Winter Sale,2069,210,29,460.61,757.16,489,0.29
user_54064,2025-06-17 00:50:15.854576,Organic Search,Summer Promo,4149,375,12,0.0,288.23,269,0.14
user_80091,2025-06-09 04:50:15.854581,Organic Search,None,4247,216,46,0.0,986.39,219,0.55
user_50818,2025-12-18 06:50:15.854585,Social Media,None,3737,25,24,327.85,143.04,175,0.77
user_55525,2026-01-24 18:50:15.854590,Referral,Fall Cleanup,2522,409,24,0.0,1044.2,551,0.3
user_29830,2025-10-26 10:50:15.854595,Organic Search,Summer Promo,4584,22,16,0.0,38.71,321,0.71
user_27429,2025-04-26 18:50:15.854600,Email,Winter Sale,773,87,11,118.61,1457.22,89,0.43
user_16893,2025-12-28 16:50:15.854604,Social Media,Winter Sale,692,223,10,80.36,975.94,502,0.37
user_89909,2025-06-19 11:50:15.854609,Email,Spring Fling,2879,350,9,489.53,917.88,102,0.24
user_57333,2025-09-27 17:50:15.854614,Social Media,Winter Sale,3768,338,16,32.19,392.38,268,0.85
user_13436,2025-11-16 11:50:15.854619,Email,None,2652,456,44,239.19,722.53,445,0.28
user_84290,2025-09-20 13:50:15.854623,Email,Winter Sale,4278,128,15,218.29,363.74,208,0.32
user_86213,2025-07-03 21:50:15.854628,Organic Search,None,3238,434,19,0.0,1470.78,96,0.37
user_15895,2026-03-17 23:50:15.854633,Organic Search,None,4609,190,48,0.0,398.05,106,0.33
user_29738,2025-08-01 02:50:15.854637,Social Media,Summer Promo,2600,333,4,375.22,1233.51,277,0.23
user_40746,2026-01-05 12:50:15.854642,Referral,Winter Sale,2893,339,40,0.0,559.22,97,0.38
user_59377,2025-04-27 09:50:15.854648,Organic Search,Summer Promo,4393,364,31,0.0,1313.96,597,0.48
user_58404,2025-05-10 22:50:15.854653,Organic Search,None,1812,382,26,0.0,1080.91,128,0.54
user_64045,2025-06-01 01:50:15.854658,Paid Search,Winter Sale,2445,146,3,447.23,846.88,574,0.23
user_49790,2025-12-28 20:50:15.854663,Organic Search,Winter Sale,399,188,40,0.0,1346.0,571,0.72
user_15600,2025-08-21 02:50:15.854672,Referral,Summer Promo,4324,441,47,0.0,831.44,567,0.35
user_50764,2025-04-20 12:50:15.854677,Paid Search,Summer Promo,2006,217,6,361.74,1642.74,353,0.83
user_84543,2026-02-14 16:50:15.854681,Email,None,2585,442,45,80.18,1459.2,152,0.36
user_55714,2025-12-18 06:50:15.854686,Email,None,306,411,13,21.36,1081.28,62,0.79
user_66835,2025-12-17 13:50:15.854691,Paid Search,Winter Sale,393,403,38,414.36,1754.12,174,0.38
user_83744,2025-07-17 01:50:15.854696,Paid Search,Winter Sale,1973,478,23,422.06,1657.72,546,0.5
user_66491,2026-03-15 02:50:15.854700,Paid Search,Fall Cleanup,3858,380,47,375.72,1063.68,339,0.4
user_28589,2025-06-10 19:50:15.854705,Social Media,Fall Cleanup,2188,63,17,147.16,136.9,173,0.41
user_53484,2025-10-14 02:50:15.854710,Referral,Spring Fling,1872,88,37,0.0,1131.99,546,0.59
user_92989,2025-09-20 01:50:15.854714,Referral,None,2963,280,38,0.0,710.51,224,0.65
user_46212,2025-09-20 03:50:15.854720,Email,Spring Fling,4821,404,39,230.82,1080.23,512,0.8
user_53525,2025-06-23 20:50:15.854725,Email,Spring Fling,4473,433,0,197.39,1294.26,504,0.56
user_57202,2025-10-03 11:50:15.854730,Email,Summer Promo,3526,127,16,457.68,1289.68,198,0.27
user_42635,2025-06-01 21:50:15.854734,Organic Search,Summer Promo,628,377,25,0.0,1347.05,212,0.89
user_73208,2025-05-21 15:50:15.854739,Email,Fall Cleanup,2233,115,21,293.03,1358.54,142,0.65
user_43828,2026-03-03 17:50:15.854744,Paid Search,Spring Fling,2024,114,38,186.88,218.56,305,0.4
user_28711,2025-10-19 03:50:15.854748,Email,Fall Cleanup,4888,312,17,334.9,383.42,505,0.87
user_13420,2025-06-09 05:50:15.854753,Paid Search,None,1460,127,37,286.64,1261.08,207,0.87
user_10301,2025-08-21 00:50:15.854758,Social Media,Winter Sale,962,391,27,462.75,816.34,320,0.16
user_55236,2025-04-06 15:50:15.854762,Organic Search,Summer Promo,3316,238,20,0.0,1525.7,463,0.12
user_76235,2026-02-19 22:50:15.854767,Organic Search,None,2462,157,37,0.0,249.82,492,0.14
user_64240,2025-07-30 21:50:15.854772,Referral,None,4420,363,32,0.0,383.05,446,0.65
user_75726,2025-08-08 15:50:15.854777,Social Media,Summer Promo,3594,159,29,190.71,1116.93,167,0.67
user_20492,2025-09-29 17:50:15.854781,Paid Search,Summer Promo,2067,313,41,91.23,1001.5,518,0.68
user_16102,2025-08-04 02:50:15.854786,Social Media,Spring Fling,167,265,7,256.63,532.79,197,0.6
user_60336,2025-06-24 04:50:15.854791,Organic Search,Fall Cleanup,1742,91,29,0.0,816.69,163,0.33
user_95314,2025-05-02 11:50:15.854796,Paid Search,None,1120,25,38,31.97,69.96,190,0.23
user_36641,2025-10-25 11:50:15.854800,Social Media,Spring Fling,3243,398,8,152.89,74.08,406,0.84
user_44584,2026-03-22 05:50:15.854805,Organic Search,Spring Fling,1570,202,32,0.0,189.85,359,0.83
user_42745,2026-01-20 01:50:15.854810,Paid Search,None,1482,220,42,264.92,1153.58,424,0.29
user_33093,2025-04-22 04:50:15.854814,Paid Search,None,3030,83,28,27.34,1727.43,201,0.23
user_76105,2026-03-24 11:50:15.854819,Organic Search,Winter Sale,1436,286,30,0.0,520.45,499,0.4
user_61885,2025-10-08 17:50:15.854824,Paid Search,Fall Cleanup,3266,70,2,323.18,67.88,451,0.14
user_46631,2026-02-23 11:50:15.854828,Organic Search,None,1342,470,49,0.0,1417.25,285,0.23
user_82991,2025-05-16 18:50:15.854833,Email,Summer Promo,1805,448,37,415.42,1710.7,149,0.4
user_14014,2025-11-30 09:50:15.854838,Email,Winter Sale,3299,33,10,341.52,276.35,48,0.29
user_21093,2025-10-25 23:50:15.854843,Paid Search,Fall Cleanup,2694,32,4,240.98,771.5,276,0.69
user_28070,2025-09-20 22:50:15.854847,Paid Search,Summer Promo,4037,352,30,458.66,317.47,234,0.82
user_45777,2026-03-22 08:50:15.854852,Organic Search,Summer Promo,1779,404,19,0.0,212.71,449,0.83
user_66958,2025-10-28 17:50:15.854857,Paid Search,Fall Cleanup,1415,440,3,125.19,1296.34,96,0.58
user_92074,2025-11-29 06:50:15.854863,Referral,Winter Sale,4926,267,7,0.0,1935.07,371,0.66
user_20729,2025-06-26 16:50:15.854868,Email,Summer Promo,667,207,41,290.91,1356.33,374,0.5
user_55017,2025-12-13 23:50:15.854873,Paid Search,Spring Fling,2804,62,34,174.27,1969.63,416,0.22
user_76320,2025-04-10 19:50:15.854878,Paid Search,Fall Cleanup,2551,148,12,178.4,868.79,371,0.61
user_37751,2025-08-29 23:50:15.854883,Social Media,Fall Cleanup,1848,280,48,205.12,1795.74,137,0.38
user_88069,2025-10-23 01:50:15.854888,Paid Search,None,4791,210,4,152.66,410.17,431,0.1
user_64748,2025-11-03 13:50:15.854892,Referral,Winter Sale,747,405,39,0.0,235.81,331,0.56
user_15801,2026-02-26 00:50:15.854897,Email,Spring Fling,2293,387,18,329.17,1405.04,136,0.26
user_29190,2026-03-11 23:50:15.854902,Social Media,Spring Fling,2908,388,17,225.98,742.82,506,0.81
user_59689,2025-11-26 21:50:15.854907,Organic Search,None,224,173,32,0.0,635.38,366,0.85
user_60993,2025-04-11 13:50:15.854912,Organic Search,Summer Promo,1637,101,3,0.0,1342.56,489,0.23
user_39592,2025-08-29 12:50:15.854917,Email,Summer Promo,4675,32,17,148.9,666.97,342,0.12
user_20647,2025-10-20 17:50:15.854922,Organic Search,Spring Fling,4907,420,45,0.0,1145.12,183,0.1
user_18716,2026-03-16 07:50:15.854928,Referral,Winter Sale,2070,97,23,0.0,598.91,378,0.83
user_98891,2025-09-19 14:50:15.854933,Paid Search,Summer Promo,2862,407,42,167.39,1567.52,558,0.22
user_97545,2025-04-02 21:50:15.854938,Email,Fall Cleanup,1917,191,28,278.37,624.78,329,0.45
user_99912,2025-09-28 08:50:15.854943,Social Media,None,914,364,30,389.16,1069.99,563,0.15
user_80316,2025-11-05 05:50:15.854949,Paid Search,Winter Sale,3201,292,27,203.89,46.35,265,0.4
user_12368,2025-08-02 23:50:15.854954,Organic Search,Summer Promo,4251,30,8,0.0,1583.46,240,0.73
user_87575,2025-08-14 23:50:15.854958,Organic Search,Spring Fling,1754,58,44,0.0,1240.68,315,0.43
user_16655,2025-09-17 01:50:15.854963,Social Media,None,231,199,25,492.55,384.47,452,0.72
user_80031,2025-05-01 00:50:15.854969,Referral,Summer Promo,330,214,48,0.0,430.75,523,0.65
user_86429,2026-01-05 23:50:15.854974,Social Media,Spring Fling,494,465,46,312.2,524.99,448,0.51
user_97922,2025-05-21 06:50:15.854980,Email,Summer Promo,3673,53,1,303.25,1153.06,374,0.69
user_65766,2026-02-15 22:50:15.854984,Social Media,None,1081,309,5,73.47,1096.63,552,0.8
user_23403,2026-02-17 20:50:15.854990,Organic Search,Fall Cleanup,1032,137,28,0.0,547.73,348,0.73
user_42097,2025-10-15 15:50:15.854995,Referral,Fall Cleanup,1509,491,25,0.0,1388.12,371,0.65
user_88657,2026-02-18 11:50:15.854999,Referral,Spring Fling,3055,198,27,0.0,1778.08,408,0.66
user_20966,2025-07-16 00:50:15.855004,Social Media,Fall Cleanup,4728,179,6,349.71,87.03,575,0.23
user_62921,2025-06-23 17:50:15.855010,Email,None,4750,288,33,227.58,834.39,237,0.86
user_59726,2025-04-25 05:50:15.855014,Organic Search,Spring Fling,2841,210,44,0.0,1187.04,215,0.26
user_60300,2025-07-20 23:50:15.855020,Paid Search,Summer Promo,3038,394,9,205.19,1172.87,46,0.38
user_32677,2025-05-03 02:50:15.855025,Referral,Winter Sale,3520,134,47,0.0,39.07,319,0.51
user_65609,2025-04-14 16:50:15.855030,Social Media,Summer Promo,2604,301,40,439.54,421.13,283,0.2
user_66661,2025-06-20 10:50:15.855035,Email,None,3133,320,39,422.01,123.66,475,0.57
user_41024,2025-07-03 18:50:15.855040,Email,Spring Fling,4079,375,46,395.15,1137.93,485,0.25
user_80313,2025-12-13 15:50:15.855045,Organic Search,Summer Promo,3923,25,21,0.0,1290.78,176,0.84
user_63006,2025-09-24 14:50:15.855050,Referral,Spring Fling,4580,354,26,0.0,319.48,143,0.81
user_25338,2025-06-19 05:50:15.855055,Organic Search,Fall Cleanup,811,283,38,0.0,666.02,126,0.54
user_78027,2025-07-25 17:50:15.855060,Paid Search,Winter Sale,3076,491,21,445.11,659.61,411,0.46
user_90135,2025-06-16 08:50:15.855065,Paid Search,None,1571,303,18,106.51,1639.6,405,0.18
user_29508,2025-09-14 07:50:15.855070,Paid Search,Summer Promo,3799,460,35,225.43,389.32,535,0.76
user_13051,2025-12-28 15:50:15.855075,Email,Winter Sale,3286,29,8,377.21,1096.63,351,0.4
user_58747,2025-05-13 05:50:15.855080,Referral,None,4849,28,18,0.0,1565.87,357,0.3
user_97142,2025-07-30 12:50:15.855085,Organic Search,None,1242,22,1,0.0,1659.16,378,0.9
user_97235,2025-09-03 01:50:15.855090,Organic Search,Fall Cleanup,4081,26,27,0.0,1333.13,199,0.63
user_64021,2025-04-25 02:50:15.855095,Paid Search,Spring Fling,2668,215,38,278.99,599.06,336,0.16
user_76412,2026-02-07 13:50:15.855101,Referral,Spring Fling,1708,39,21,0.0,1646.09,228,0.74
user_68335,2026-02-07 21:50:15.855108,Referral,Winter Sale,4733,479,5,0.0,1484.33,206,0.7
user_66179,2025-12-24 17:50:15.855113,Social Media,Fall Cleanup,3922,308,46,110.08,1408.94,153,0.42
user_42093,2026-02-16 10:50:15.855118,Referral,None,1997,313,6,0.0,134.67,186,0.2
user_79678,2025-09-21 16:50:15.855123,Referral,Fall Cleanup,2292,52,5,0.0,86.53,315,0.5
user_90738,2025-12-13 12:50:15.855128,Organic Search,Fall Cleanup,4172,102,32,0.0,1390.73,264,0.71
user_49734,2025-05-01 11:50:15.855133,Referral,Winter Sale,1191,379,13,0.0,1889.59,323,0.16
user_82615,2025-04-28 07:50:15.855138,Referral,Spring Fling,799,75,0,0.0,1547.45,47,0.23
user_83523,2026-03-25 21:50:15.855143,Organic Search,Fall Cleanup,4192,128,24,0.0,1662.95,203,0.6
user_27019,2025-10-24 10:50:15.855148,Referral,Fall Cleanup,2001,318,5,0.0,1089.96,432,0.55
user_93613,2025-09-27 10:50:15.855153,Organic Search,Fall Cleanup,2278,81,27,0.0,609.17,410,0.82
user_96672,2025-09-18 01:50:15.855158,Social Media,Summer Promo,832,343,17,418.2,1355.47,149,0.75
user_83847,2025-09-10 17:50:15.855163,Email,Fall Cleanup,612,171,26,361.4,1423.94,125,0.84
user_92750,2025-12-14 17:50:15.855168,Organic Search,Fall Cleanup,2787,470,48,0.0,1350.72,60,0.47
user_89634,2026-01-20 06:50:15.855173,Organic Search,None,4196,339,1,0.0,1893.42,126,0.73
user_38251,2025-07-16 18:50:15.855179,Referral,Summer Promo,3856,337,39,0.0,734.36,499,0.14
user_35945,2025-07-02 07:50:15.855184,Organic Search,Fall Cleanup,531,464,20,0.0,79.32,75,0.34
user_42217,2025-10-12 02:50:15.855189,Paid Search,Fall Cleanup,4594,278,22,425.7,1816.89,265,0.62
user_18308,2025-11-13 00:50:15.855194,Paid Search,Winter Sale,907,227,1,198.17,321.0,590,0.71
user_15949,2025-09-26 15:50:15.855200,Social Media,Winter Sale,1379,263,15,236.18,1394.64,366,0.56
user_61990,2026-02-09 22:50:15.855205,Organic Search,Summer Promo,2321,449,3,0.0,1746.41,314,0.48
user_11150,2025-04-02 15:50:15.855210,Referral,None,954,68,33,0.0,620.28,163,0.29
user_99480,2026-02-18 18:50:15.855215,Referral,Summer Promo,3312,41,4,0.0,1660.83,568,0.24
user_84740,2025-09-15 03:50:15.855220,Email,Summer Promo,2686,348,48,310.76,664.12,289,0.8
user_76617,2025-04-21 21:50:15.855224,Social Media,Winter Sale,4940,129,33,229.55,1588.52,532,0.21
user_26896,2025-12-08 14:50:15.855229,Referral,Winter Sale,2868,472,21,0.0,139.66,209,0.45
user_56175,2025-06-08 00:50:15.855235,Email,None,4438,319,45,277.97,1310.49,296,0.81
user_17805,2025-11-16 17:50:15.855240,Referral,Fall Cleanup,3440,11,19,0.0,1354.28,593,0.22
user_15237,2025-09-03 21:50:15.855245,Email,None,3328,127,38,378.0,982.85,113,0.2
user_30056,2026-02-22 18:50:15.855250,Paid Search,Fall Cleanup,1719,46,46,388.01,1374.18,439,0.65
user_55543,2025-07-08 22:50:15.855255,Paid Search,Spring Fling,375,476,49,254.63,1846.37,185,0.37
user_66556,2025-07-10 03:50:15.855259,Referral,Winter Sale,4203,106,12,0.0,1467.71,519,0.45
user_13343,2026-03-23 07:50:15.855264,Social Media,Spring Fling,3963,368,43,467.38,1922.59,357,0.6
user_23500,2025-12-26 02:50:15.855270,Organic Search,Spring Fling,814,379,33,0.0,897.22,375,0.4
user_63222,2025-07-02 07:50:15.855275,Social Media,Winter Sale,2180,426,43,84.78,1056.58,126,0.74
user_39375,2025-08-15 20:50:15.855279,Social Media,Spring Fling,909,266,5,215.6,527.48,212,0.88
user_19662,2025-08-26 12:50:15.855284,Organic Search,Summer Promo,3826,137,28,0.0,1971.2,356,0.85
user_26964,2025-04-13 05:50:15.855289,Paid Search,Fall Cleanup,4078,368,32,14.02,110.27,595,0.54
user_69638,2025-05-09 17:50:15.855294,Paid Search,None,961,165,0,362.47,717.24,407,0.38
user_83666,2025-07-14 02:50:15.855298,Organic Search,Winter Sale,136,154,46,0.0,595.39,116,0.45
user_95067,2025-04-09 09:50:15.855303,Email,Summer Promo,3911,66,47,247.5,773.02,164,0.36
user_77215,2025-10-31 07:50:15.855308,Social Media,None,2181,79,6,217.51,1835.44,119,0.45
user_79042,2025-11-14 02:50:15.855313,Referral,None,554,445,21,0.0,736.08,517,0.11
user_23284,2026-02-10 16:50:15.855318,Paid Search,None,4639,53,31,89.28,1833.95,118,0.14
user_82789,2026-02-15 16:50:15.855323,Referral,Spring Fling,3408,221,13,0.0,846.68,322,0.72
user_94664,2026-01-04 21:50:15.855328,Organic Search,Spring Fling,4407,184,23,0.0,1709.54,475,0.37
user_71389,2025-07-07 15:50:15.855334,Referral,Spring Fling,3311,150,18,0.0,1043.5,428,0.74
user_19435,2026-02-07 17:50:15.855339,Referral,Spring Fling,2755,85,26,0.0,622.71,543,0.48
user_64340,2025-12-06 09:50:15.855343,Social Media,Summer Promo,1081,167,22,245.26,898.7,424,0.74
user_54078,2026-01-17 20:50:15.855348,Organic Search,Spring Fling,4491,94,44,0.0,848.76,46,0.63
user_88832,2026-03-26 23:50:15.855353,Referral,Winter Sale,251,331,20,0.0,519.83,271,0.26
user_61293,2025-12-02 02:50:15.855358,Paid Search,None,3394,318,43,160.45,579.28,573,0.46
user_88781,2025-04-19 15:50:15.855363,Organic Search,Summer Promo,699,27,28,0.0,372.91,33,0.66
user_70403,2025-08-31 00:50:15.855368,Paid Search,Spring Fling,1422,293,0,449.42,672.0,310,0.36
user_39124,2025-06-27 19:50:15.855373,Email,None,1611,397,30,303.96,1248.81,562,0.25
user_53919,2026-03-06 02:50:15.855378,Referral,Summer Promo,2358,51,26,0.0,773.12,500,0.53
user_45247,2025-05-24 15:50:15.855383,Organic Search,None,331,391,43,0.0,1424.65,267,0.32
user_72752,2026-03-04 18:50:15.855390,Paid Search,Summer Promo,2842,382,35,380.68,1973.96,507,0.58
user_66573,2025-04-15 09:50:15.855395,Referral,Fall Cleanup,4562,143,26,0.0,754.2,118,0.32
user_69101,2025-07-06 23:50:15.855400,Social Media,Summer Promo,4676,111,14,36.36,925.28,142,0.83
user_36646,2026-02-26 20:50:15.855405,Paid Search,Spring Fling,671,146,24,446.15,328.22,171,0.38
user_33049,2025-09-06 23:50:15.855410,Paid Search,None,1302,413,47,159.71,784.43,589,0.83
user_89605,2025-12-31 00:50:15.855415,Email,None,1607,231,14,77.57,1453.66,80,0.32
user_78385,2026-01-13 23:50:15.855420,Social Media,None,1712,238,39,53.14,434.81,237,0.58
user_50158,2025-08-28 18:50:15.855426,Email,Winter Sale,3666,303,18,363.02,364.11,552,0.2
user_75417,2025-04-10 03:50:15.855431,Social Media,Winter Sale,4140,461,46,354.94,752.75,537,0.72
user_33289,2026-02-14 16:50:15.855437,Paid Search,Spring Fling,1670,495,49,353.08,1637.3,299,0.26
user_19823,2026-01-28 15:50:15.855441,Email,Fall Cleanup,1139,315,10,458.72,1247.31,292,0.79
user_70160,2025-08-02 07:50:15.855447,Referral,Winter Sale,1525,325,40,0.0,1915.16,215,0.46
user_51975,2025-05-17 14:50:15.855452,Social Media,Summer Promo,4181,406,32,284.96,1809.08,250,0.18
user_19540,2025-08-29 03:50:15.855457,Paid Search,Spring Fling,270,128,40,313.55,302.27,110,0.39
user_26364,2026-03-26 15:50:15.855462,Organic Search,Fall Cleanup,288,108,22,0.0,85.11,438,0.72
user_14611,2025-04-30 19:50:15.855467,Social Media,Summer Promo,4981,359,11,163.05,798.19,115,0.16
user_37663,2025-10-16 03:50:15.855472,Social Media,None,4778,435,1,478.6,1044.16,585,0.6
user_61991,2025-11-16 06:50:15.855477,Referral,Winter Sale,699,333,42,0.0,1031.14,133,0.51
user_67679,2025-06-01 07:50:15.855482,Social Media,Summer Promo,4117,418,20,384.36,268.21,313,0.35
user_40977,2025-05-30 12:50:15.855487,Social Media,Fall Cleanup,3432,168,13,320.11,249.63,489,0.7
user_59115,2026-04-02 01:50:15.855492,Referral,Spring Fling,3676,248,33,0.0,93.72,490,0.14
user_98223,2025-09-27 11:50:15.855497,Referral,Summer Promo,2489,405,14,0.0,1701.72,150,0.5
user_70890,2026-03-29 20:50:15.855502,Email,Spring Fling,1053,329,20,48.28,1895.49,381,0.51
user_76387,2025-11-22 02:50:15.855507,Paid Search,None,1725,344,22,44.15,231.37,469,0.17
user_28071,2025-08-28 09:50:15.855512,Paid Search,Fall Cleanup,1970,198,20,300.55,426.24,598,0.21
